area,room,parking,warehouse,elevator,address,price(usd)
65,2,True,True,True,Shahr-e-Ziba,66666.67
85,2,True,True,True,Central Janatabad,111666.67
85,2,True,True,True,Punak,150000.0
93,2,True,True,True,Gheitarieh,186666.67
155,3,True,True,True,Heravi,300000.0
450,2,False,False,False,Absard,150000.0
117,3,True,True,True,Shahrake Gharb,226666.67
85,2,True,True,True,Pakdasht,21333.33
500,4,True,True,False,Damavand,666666.67
900,3,True,True,False,Damavand,283333.33
60,1,True,True,True,Persian Gulf Martyrs Lake,29000.0
58,2,True,True,True,Sabalan,40000.0
118,2,True,True,True,Shahrake Qods,32000.0
98,2,True,True,True,Gheitarieh,290000.0
60,1,False,True,True,Narmak,70000.0
85,2,True,True,True,Gheitarieh,246666.67
110,2,True,True,True,Heravi,166666.67
190,3,True,True,True,Gheitarieh,400000.0
150,3,True,True,True,Gheitarieh,483333.33
197,3,True,True,True,Gheitarieh,443333.33
153,2,True,True,True,Gheitarieh,443333.33
99,2,True,True,True,Heravi,163333.33
195,3,True,True,True,Gheitarieh,663333.33
125,2,True,True,True,Gheitarieh,386666.67
103,2,True,True,True,Heravi,221333.33
235,3,True,True,True,Gheitarieh,850000.0
107,2,True,True,True,Velenjak,440000.0
195,3,True,True,True,Gheitarieh,650000.0
170,3,False,False,False,Gheitarieh,483333.33
153,3,True,True,True,Gheitarieh,433333.33
90,2,True,True,True,Pirouzi,88333.33
88,2,True,True,True,Gheitarieh,253333.33
100,2,True,True,True,Gheitarieh,283333.33
100,2,True,True,True,Saadat Abad,216666.67
203,3,True,True,True,Araj,460000.0
200,3,True,True,True,Aqdasieh,443333.33
200,3,True,True,True,Araj,456666.67
116,3,True,True,True,Gheitarieh,266666.67
202,3,False,False,False,Araj,443333.33
202,3,True,True,True,Aqdasieh,440000.0
61,1,True,True,True,Si Metri Ji,43933.33
70,2,True,True,True,Jeyhoon,51666.67
62,2,True,True,True,Beryanak,46666.67
200,3,True,True,True,Araj,443333.33
120,3,True,True,True,Ostad Moein,131666.67
87,2,True,True,True,Amirabad,159333.33
200,3,True,True,True,Aqdasieh,446666.67
80,2,True,True,True,Parand,16666.67
202,3,False,False,False,Araj,450000.0
57,1,False,True,True,Ostad Moein,44000.0
202,3,True,True,True,Araj,456666.67
84,2,True,True,True,Pirouzi,75000.0
202,3,True,True,True,Aqdasieh,490000.0
93,2,True,True,True,Saadat Abad,186666.67
85,2,True,True,True,Gheitarieh,266666.67
100,2,True,True,True,Saadat Abad,246666.67
153,2,True,True,True,Aqdasieh,350000.0
122,3,True,True,True,Saadat Abad,266666.67
150,2,True,True,True,Aqdasieh,350000.0
56,2,True,True,True,Ostad Moein,50000.0
150,2,True,True,True,Araj,350000.0
202,3,True,True,True,Araj,476666.67
201,3,True,True,True,Aqdasieh,473333.33
140,3,True,True,True,Shahrake Qods,86333.33
200,3,True,True,True,Aqdasieh,466666.67
67,2,True,True,False,Jeyhoon,50000.0
86,2,True,True,True,Gheitarieh,240000.0
84,2,True,True,True,Gheitarieh,246666.67
86,2,True,True,True,Central Janatabad,126666.67
67,2,True,True,True,Shahran,76666.67
90,2,True,True,True,Northern Janatabad,160000.0
83,2,True,True,True,Gheitarieh,243333.33
70,2,True,True,True,Jeyhoon,57666.67
88,2,True,True,True,Shahrake Qods,37840.0
167,3,True,True,True,Gheitarieh,366666.67
100,2,False,False,False,Shahrake Qods,21666.67
100,2,True,True,True,Shahrake Qods,33333.33
60,2,True,True,True,Southern Janatabad,76666.67
155,3,True,True,True,Gheitarieh,366666.67
76,2,True,True,True,Jeyhoon,61666.67
90,2,True,True,True,Shahrake Qods,30000.0
65,1,True,True,True,Shahrake Qods,17833.33
80,2,True,True,True,Shahrake Qods,22666.67
135,2,True,True,True,Gheitarieh,290000.0
94,2,True,True,True,Shahrake Qods,31666.67
110,2,True,True,True,Gheitarieh,273333.33
115,3,True,True,True,Farmanieh,230000.0
170,3,True,True,True,Gheitarieh,373333.33
115,3,False,True,True,Farmanieh,230000.0
60,1,False,False,False,Damavand,30000.0
105,2,True,True,True,Saadat Abad,193333.33
61,2,False,True,False,Salsabil,34666.67
100,2,True,True,True,Saadat Abad,200000.0
145,3,True,True,True,Jeyhoon,153333.33
87,2,True,True,True,Pardis,15966.67
87,2,True,True,True,Pardis,16533.33
115,3,True,True,True,Shahrake Gharb,216666.67
85,2,True,True,True,Pardis,23000.0
67,2,True,True,False,Punak,76000.0
94,2,True,True,True,Shahran,76000.0
86,2,True,True,True,Pardis,29666.67
60,2,True,True,True,West Ferdows Boulevard,88333.33
58,1,True,True,True,Shahrake Gharb,113333.33
76,2,True,True,True,Shahr-e-Ziba,95000.0
57,1,True,True,True,Southern Program Organization,80000.0
81,2,True,True,True,West Ferdows Boulevard,110000.0
112,3,True,True,True,West Ferdows Boulevard,120000.0
75,2,True,True,True,Shahran,116666.67
153,3,True,True,True,Punak,250000.0
95,2,True,True,True,Shahrake Gharb,170000.0
101,2,True,True,True,Shahrake Gharb,218833.33
65,2,True,True,False,Jeyhoon,48333.33
88,3,False,True,True,Parand,15833.33
113,3,True,True,False,Gheitarieh,200000.0
50,1,True,True,False,Shahrake Qods,12000.0
45,1,False,False,True,Ostad Moein,40000.0
53,1,False,True,True,Narmak,45000.0
100,2,True,True,True,Andisheh,60000.0
50,1,True,True,False,Shahryar,16666.67
85,2,True,True,False,Baghestan,25500.0
134,3,True,True,True,North Program Organization,213333.33
90,2,True,True,True,Shahr-e-Ziba,100000.0
90,2,True,True,True,Shahrake Qods,42000.0
135,2,True,True,False,SabaShahr,73333.33
130,3,True,True,True,Railway,195000.0
55,1,True,True,False,Andisheh,18333.33
200,5,False,False,False,Dehkade Olampic,400000.0
107,2,True,True,True,Shahrake Madaen,26666.67
150,2,True,True,True,Pakdasht,42333.33
56,1,False,True,False,Ostad Moein,40000.0
160,3,True,True,False,Azadshahr,150000.0
138,3,True,True,True,Salsabil,119466.67
125,3,True,True,True,Tehransar,125000.0
83,2,True,True,True,Shahr-e-Ziba,83666.67
131,3,True,True,True,Railway,195000.0
115,2,True,True,True,Central Janatabad,162333.33
50,1,True,True,False,Andisheh,21666.67
91,2,True,True,True,West Ferdows Boulevard,120000.0
80,2,True,True,True,Central Janatabad,113166.67
40,1,False,True,False,Qasr-od-Dasht,24000.0
68,2,True,True,True,Shahr-e-Ziba,71666.67
110,2,True,True,True,Shahran,130666.67
50,1,True,True,False,Beryanak,27666.67
110,2,True,True,True,Shahr-e-Ziba,185000.0
95,2,True,True,True,Shahr-e-Ziba,97333.33
65,2,True,True,True,Southern Janatabad,75000.0
62,2,False,True,False,Beryanak,31000.0
37,1,False,True,True,Hashemi,27666.67
105,2,True,True,True,West Ferdows Boulevard,121666.67
41,1,False,True,False,Salsabil,25666.67
85,2,True,True,True,Shahrakeh Naft,153333.33
150,3,True,True,True,Shahrake Gharb,411666.67
83,2,True,True,True,East Ferdows Boulevard,93333.33
174,3,True,True,True,Valiasr,333333.33
105,3,True,True,True,Yousef Abad,157500.0
57,2,False,False,True,Waterfall,42166.67
200,3,True,True,True,Sadeghieh,233333.33
75,2,False,False,False,Baghestan,20000.0
87,2,False,False,False,Pardis,30000.0
63,2,False,True,False,Qasr-od-Dasht,42000.0
64,2,True,True,True,Central Janatabad,74666.67
65,2,False,False,False,Ostad Moein,40000.0
44,1,False,True,False,Shahryar,19000.0
85,2,False,False,False,Pakdasht,11833.33
43,1,False,True,False,Ahang,26666.67
118,3,True,True,True,Sattarkhan,163333.33
92,2,True,True,True,Shahran,90000.0
124,3,True,True,True,Sattarkhan,113333.33
56,1,False,True,False,Jeyhoon,31666.67
40,1,False,True,False,Pirouzi,29000.0
92,2,True,True,True,West Ferdows Boulevard,99000.0
86,2,True,True,True,Central Janatabad,111000.0
51,2,True,True,False,Shahran,61666.67
70,1,False,False,False,Baghestan,18666.67
85,2,True,True,True,Shahrake Qods,35400.0
51,1,False,True,False,Ostad Moein,30000.0
131,2,True,True,True,Ray,113333.33
48,1,False,True,False,Komeil,27333.33
84,2,True,True,False,Andisheh,25766.67
95,2,True,True,True,Hashemi,78333.33
74,2,True,True,True,Eskandari,98666.67
68,2,True,True,True,East Ferdows Boulevard,83333.33
240,4,True,True,True,Persian Gulf Martyrs Lake,160000.0
44,1,False,True,False,Qasr-od-Dasht,25666.67
82,2,True,True,True,Shahran,95000.0
42,1,False,True,False,Pirouzi,32000.0
63,1,True,True,True,Aqdasieh,133333.33
110,2,False,True,True,Salehabad,25000.0
235,3,True,True,True,Niavaran,1033333.33
500,2,True,True,False,Absard,103333.33
57,1,True,True,False,Feiz Garden,64333.33
170,3,True,True,True,Pakdasht,42666.67
115,2,True,True,False,Golestan,68333.33
68,2,True,True,True,Southern Program Organization,90000.0
62,1,False,True,True,Baghestan,20666.67
56,1,True,True,True,Shahr-e-Ziba,73333.33
75,2,True,True,True,Shahran,103666.67
95,2,True,True,True,Pasdaran,195000.0
144,3,True,True,True,Zafar,345600.0
50,1,False,False,True,Qarchak,12666.67
78,2,True,True,False,Sattarkhan,70000.0
95,2,True,False,True,Ray,68333.33
90,2,True,True,True,Ray,60000.0
350,4,True,True,True,Niavaran,2400000.0
71,2,True,True,True,West Ferdows Boulevard,77666.67
80,1,False,False,False,Pishva,12666.67
44,1,True,False,True,Ostad Moein,33333.33
46,1,True,True,True,Jeyhoon,38333.33
78,2,True,True,False,Sattarkhan,67000.0
67,2,False,True,False,Karoon,35666.67
49,1,True,True,False,Andisheh,3666.67
105,2,True,True,True,Andisheh,40000.0
72,2,False,True,True,Beryanak,43000.0
65,2,False,True,True,Salsabil,40666.67
80,2,True,True,True,West Pars,72000.0
66,2,False,True,False,Jeyhoon,39566.67
58,2,False,True,False,Jeyhoon,40333.33
67,2,False,True,False,Salsabil,40500.0
89,2,True,True,False,Andisheh,35600.0
75,2,True,True,True,Beryanak,48333.33
85,2,False,True,True,Si Metri Ji,48000.0
94,2,True,True,True,Central Janatabad,143333.33
67,2,True,True,False,Jeyhoon,48000.0
60,1,False,True,True,Shahrake Qods,30666.67
67,1,True,False,True,Beryanak,47166.67
65,2,False,False,True,Beryanak,43666.67
72,2,False,True,True,Beryanak,43333.33
62,2,True,True,True,Salsabil,45000.0
37,1,False,True,True,Ostad Moein,33300.0
105,3,True,True,True,Shahr-e-Ziba,118333.33
78,2,False,False,True,Parand,13900.0
53,1,False,True,False,Baghestan,15000.0
80,2,False,True,True,Shahr-e-Ziba,81666.67
88,2,True,True,True,Persian Gulf Martyrs Lake,95000.0
39,1,False,True,False,Andisheh,12333.33
128,2,True,True,True,Jordan,204800.0
87,2,True,True,True,Shahrake Shahid Bagheri,81666.67
48,1,False,True,False,Beryanak,27666.67
75,2,True,True,True,Punak,76666.67
110,3,True,True,True,Jordan,205333.33
172,3,True,True,True,Heravi,310000.0
147,3,True,True,True,Yousef Abad,386666.67
70,1,True,True,False,Enghelab,51333.33
235,3,True,True,True,Niavaran,950000.0
115,2,True,True,True,Heravi,200000.0
114,2,True,True,True,Pakdasht,36333.33
40,1,True,True,False,Pirouzi,46000.0
125,3,True,True,True,Yousef Abad,281666.67
90,2,True,True,True,Golestan,43833.33
78,2,False,True,True,Gisha,59800.0
47,1,False,True,False,Ostad Moein,35000.0
114,3,True,True,True,Yousef Abad,163333.33
65,1,True,True,True,Southern Janatabad,83333.33
50,1,False,True,False,Baghestan,13666.67
125,2,True,True,True,Islamshahr Elahieh,58333.33
41,1,False,False,False,Salsabil,27166.67
136,3,True,True,True,Yousef Abad,273333.33
40,1,False,True,False,Jeyhoon,26666.67
60,2,False,True,False,Si Metri Ji,21666.67
75,2,True,True,True,Pirouzi,58333.33
120,3,True,True,True,Yousef Abad,266666.67
165,3,True,True,True,Pakdasht,33333.33
110,2,False,True,False,Pakdasht,21333.33
116,2,True,True,True,Shahran,154666.67
115,2,True,True,True,Shahran,150000.0
77,2,False,True,True,Pakdasht,15333.33
120,3,True,True,True,Yousef Abad,233333.33
100,2,False,True,True,Pakdasht,22000.0
130,3,True,True,True,Yousef Abad,200000.0
60,1,True,True,True,Islamshahr,40000.0
75,2,False,True,True,Parand,12833.33
128,3,True,True,False,Niavaran,283333.33
150,2,True,True,True,Zaferanieh,500000.0
135,3,True,True,True,Yousef Abad,333333.33
60,1,True,True,True,Zafar,40000.0
41,1,False,False,False,Elahieh,27166.67
113,2,True,True,True,Niavaran,300000.0
52,1,False,True,True,Andisheh,22166.67
100,2,True,True,True,Aqdasieh,233333.33
66,2,True,True,False,Punak,88333.33
200,3,True,True,True,Niavaran,966666.67
90,1,True,True,True,Kamranieh,333333.33
200,3,True,True,True,Niavaran,466666.67
51,1,True,False,True,Ray - Montazeri,41666.67
70,2,True,True,False,Punak,89333.33
73,2,True,True,False,West Ferdows Boulevard,73333.33
245,2,False,False,False,Islamshahr,260000.0
87,2,True,True,True,Darabad,195000.0
120,2,True,True,True,Velenjak,300000.0
171,3,True,True,True,Elahieh,427500.0
66,2,True,True,False,Punak,82000.0
77,2,True,True,True,Aqdasieh,173333.33
40,1,True,True,False,Narmak,41666.67
105,2,True,True,True,Shahr-e-Ziba,93333.33
50,1,True,True,True,Ozgol,100000.0
94,2,True,True,False,Amirabad,113333.33
65,2,True,True,False,West Ferdows Boulevard,71666.67
57,1,True,True,False,Valiasr,25000.0
79,2,True,True,True,Parand,13666.67
60,2,False,True,False,Jeyhoon,21666.67
86,2,True,True,False,Firoozkooh Kuhsar,25000.0
80,2,True,True,True,West Ferdows Boulevard,90000.0
68,2,True,True,False,West Ferdows Boulevard,76666.67
43,1,True,True,False,Narmak,44333.33
55,1,True,True,True,West Ferdows Boulevard,63333.33
77,2,True,True,True,Northern Janatabad,89333.33
58,1,False,False,False,Parand,10500.0
62,1,True,False,True,Ostad Moein,48000.0
65,2,True,True,False,West Ferdows Boulevard,73333.33
60,1,True,True,True,Salsabil,51000.0
35,1,False,True,False,Salsabil,22000.0
54,1,False,True,False,Azarbaijan,36666.67
70,2,True,True,True,Southern Program Organization,75000.0
122,3,True,True,True,Ghoba,223333.33
54,1,False,True,False,Salsabil,30033.33
80,2,True,True,True,Shahryar,28333.33
71,2,True,True,True,Salsabil,58333.33
220,4,True,True,False,Shahryar,250000.0
61,1,False,True,False,Qasr-od-Dasht,27933.33
49,1,False,True,False,Hashemi,35933.33
55,2,True,True,True,Salsabil,44985.0
41,1,False,True,False,Hashemi,28000.0
64,2,True,True,False,Salsabil,36666.67
240,4,True,True,False,Andisheh,143333.33
32,1,False,True,False,Hashemi,20333.33
52,1,False,True,False,Hashemi,32000.0
50,1,False,True,False,Salsabil,21333.33
32,1,False,True,True,Eskandari,31333.33
40,1,True,True,True,Azarbaijan,38333.33
73,1,False,True,True,Komeil,48666.67
50,1,True,True,False,Andisheh,25166.67
45,1,False,True,False,Jeyhoon,24833.33
65,2,True,True,False,Qasr-od-Dasht,42666.67
51,1,True,True,True,Salsabil,38333.33
300,3,True,True,False,Golestan,800000.0
100,2,True,True,False,Pardis,90000.0
55,2,True,True,True,Azarbaijan,33333.33
200,2,False,False,False,Kahrizak,88333.33
38,1,True,True,True,Karoon,38000.0
140,3,True,True,True,Farmanieh,310000.0
58,1,True,True,False,Central Janatabad,66666.67
67,2,False,True,True,Jeyhoon,40000.0
57,1,True,True,False,Salsabil,29000.0
53,2,True,True,False,Jeyhoon,36666.67
95,2,True,True,True,Niavaran,296666.67
128,3,True,True,True,Pirouzi,145000.0
62,2,False,False,True,Parand,11666.67
60,1,False,True,False,Salsabil,37666.67
52,1,True,True,False,Salsabil,36666.67
52,1,False,True,False,Jeyhoon,38336.67
45,1,False,True,True,Karoon,32166.67
60,1,True,True,True,Ekhtiarieh,100000.0
83,2,False,True,True,Valiasr,56666.67
211,3,True,True,True,Marzdaran,526666.67
65,2,True,True,False,Karoon,47666.67
115,2,False,True,False,Ostad Moein,43333.33
70,2,True,True,False,Central Janatabad,70000.0
51,1,False,True,False,Salsabil,29000.0
100,2,True,True,True,Niavaran,250000.0
115,2,True,True,True,Zaferanieh,340000.0
160,3,True,True,True,Niavaran,583333.33
107,2,True,True,True,Hekmat,216666.67
82,2,True,False,True,Parand,16666.67
135,2,True,True,True,Zaferanieh,600000.0
198,3,True,True,True,Ekhtiarieh,600000.0
85,2,True,True,True,Andisheh,36666.67
92,2,True,True,True,Shams Abad,108333.33
115,2,True,True,True,Zaferanieh,600000.0
65,1,True,True,True,East Ferdows Boulevard,72333.33
175,3,True,True,True,Farmanieh,733333.33
95,2,True,True,True,Gheitarieh,326666.67
225,3,True,True,True,Farmanieh,1283333.33
270,4,True,True,True,Niavaran,1166666.67
200,3,True,True,True,Niavaran,1133333.33
60,1,True,True,True,Northern Chitgar,40000.0
88,2,False,True,True,Shams Abad,111666.67
250,3,True,True,True,Niavaran,1133333.33
55,1,False,True,False,Pirouzi,53333.33
91,2,True,True,True,Ostad Moein,81166.67
80,2,True,True,False,Punak,93333.33
74,2,False,False,False,Parand,14666.67
90,2,True,True,False,Pirouzi,56666.67
43,1,False,True,True,Si Metri Ji,25000.0
78,2,False,True,True,Parand,14333.33
72,2,True,False,True,Parand,12833.33
100,2,False,False,False,Kahrizak,40000.0
110,2,True,False,False,Amirabad,133333.33
62,1,False,True,False,Islamshahr,19333.33
120,1,False,False,False,Afsarieh,105000.0
120,2,True,True,True,Ekhtiarieh,300000.0
64,2,True,True,True,Ostad Moein,59666.67
147,3,True,True,True,Saadat Abad,303800.0
140,3,True,True,True,Kamranieh,270000.0
170,3,True,True,True,Heravi,266333.33
109,2,True,True,True,Heravi,236666.67
310,3,True,True,True,Aqdasieh,2480000.0
283,3,True,True,True,Farmanieh,1128000.0
66,1,False,False,False,Shahedshahr,9900.0
75,2,False,True,False,Golestan,20000.0
63,2,True,True,True,Ostad Moein,55666.67
77,2,True,True,True,Gholhak,206666.67
59,2,True,True,True,Shahr-e-Ziba,53333.33
220,5,True,False,False,Andisheh,216666.67
66,2,True,True,False,Southern Program Organization,66666.67
80,2,True,True,False,Shahr-e-Ziba,81666.67
55,1,False,False,True,Northren Jamalzadeh,51333.33
63,2,False,True,False,Andisheh,13666.67
92,2,True,True,True,Punak,133333.33
88,2,True,True,True,Shahrake Gharb,175000.0
75,2,True,True,True,Jeyhoon,66000.0
114,2,True,True,True,Pakdasht,36666.67
80,2,True,True,True,Punak,100000.0
50,1,False,False,False,Shahrake Qods,12666.67
66,2,True,True,True,Punak,98333.33
102,2,True,True,True,Sattarkhan,21666.67
72,2,True,True,True,Punak,106666.67
62,1,False,False,False,Qasr-od-Dasht,62000.0
110,2,False,True,True,Pakdasht,28000.0
70,2,True,True,True,Zafar,175000.0
115,2,True,True,True,Saadat Abad,200000.0
71,2,True,True,False,Jeyhoon,59333.33
125,2,True,True,True,Shahrake Qods,45833.33
42,1,True,False,True,Shahran,58333.33
66,2,True,True,False,Narmak,73333.33
130,4,False,False,False,Mehrabad,206666.67
65,1,True,True,True,Southern Program Organization,81666.67
39,1,False,False,False,Salsabil,25333.33
60,2,False,True,True,Qasr-od-Dasht,61666.67
75,2,True,True,True,Salsabil,75333.33
70,1,False,True,False,Salsabil,39333.33
57,2,True,True,True,Salsabil,53333.33
39,1,False,True,False,Salsabil,26666.67
70,2,False,False,False,Tehran Now,56666.67
110,2,True,True,True,Ekhtiarieh,216666.67
47,1,False,True,False,Qasr-od-Dasht,29000.0
114,2,False,False,False,Northern Suhrawardi,216666.67
60,1,False,True,True,Southern Suhrawardi,73666.67
115,3,True,True,True,Islamshahr,55000.0
110,3,True,True,True,Heravi,195000.0
78,2,True,True,True,Jeyhoon,68333.33
80,2,True,True,True,Ekhtiarieh,146666.67
78,2,False,False,True,Parand,14000.0
73,2,True,True,False,Andisheh,28933.33
63,2,True,True,False,Azarbaijan,46333.33
98,2,True,True,True,Andisheh,45666.67
105,2,True,True,True,Islamshahr,50000.0
50,1,True,True,False,Tehransar,41666.67
51,1,False,True,True,Kahrizak,20333.33
105,3,True,True,True,Kahrizak,38500.0
55,1,False,True,True,Kahrizak,22000.0
105,2,True,True,True,Kahrizak,38666.67
105,3,True,True,True,Kahrizak,43733.33
70,2,True,True,True,Kahrizak,23800.0
82,2,True,True,True,Kahrizak,27333.33
50,1,True,True,True,Mirdamad,108333.33
105,2,True,True,True,Pardis,25333.33
110,2,True,True,True,Gholhak,293333.33
85,2,True,True,True,Kahrizak,28333.33
78,2,True,True,False,Punak,103333.33
106,2,True,True,True,Pardis,16833.33
95,2,True,True,True,Gheitarieh,190000.0
62,1,True,False,True,Tehransar,51000.0
78,2,False,False,False,Damavand,16333.33
225,4,True,True,True,Kamranieh,675000.0
72,2,True,True,False,Shahran,86666.67
50,1,True,False,False,Parand,12500.0
50,1,False,True,False,Abuzar,28333.33
103,2,False,True,False,Northern Suhrawardi,130000.0
47,1,True,True,False,Dolatabad,23166.67
90,2,True,True,True,Karoon,66666.67
80,2,True,True,True,Punak,125333.33
450,4,True,True,True,Niavaran,833333.33
72,2,True,True,True,Salsabil,56666.67
258,4,True,True,False,Jordan,400000.0
98,2,True,True,True,Salsabil,87666.67
130,3,False,True,False,Shahrake Qods,20000.0
700,3,True,True,False,Damavand,150000.0
104,2,True,True,True,Shahrake Qods,30000.0
140,3,True,True,True,Ekhtiarieh,366666.67
96,2,True,True,True,Shahran,116666.67
58,1,False,True,False,Shahrake Qods,13333.33
150,3,True,True,True,Salsabil,150000.0
55,2,True,True,False,Shahran,62333.33
60,1,False,False,False,Shahrake Qods,14333.33
98,2,True,True,True,Pardis,26333.33
85,2,True,True,True,Shahrake Qods,22333.33
85,2,True,False,True,Elm-o-Sanat,111666.67
80,2,True,True,True,Hor Square,62483.33
57,1,False,False,True,Niavaran,120000.0
63,1,True,True,False,Jeyhoon,40000.0
85,2,True,True,True,Hor Square,65243.33
70,2,True,True,True,Hor Square,13333.33
100,2,True,True,True,Hor Square,76130.0
90,2,True,True,True,Hor Square,69038.33
75,2,False,False,False,Parand,12166.67
42,1,True,False,False,Nezamabad,27833.33
250,4,True,True,True,Zaferanieh,625000.0
83,2,True,True,True,Dolatabad,49666.67
90,2,True,True,True,Damavand,20166.67
72,2,True,True,True,Razi,40200.0
52,1,False,False,False,Damavand,12500.0
106,2,True,True,True,Damavand,78666.67
73,2,True,True,True,Parand,12833.33
100,2,True,True,True,Razi,61666.67
85,2,True,True,False,Shahrake Qods,21333.33
49,1,False,False,False,Abuzar,34000.0
115,2,True,True,True,East Pars,180000.0
127,2,True,True,True,Narmak,160866.67
93,2,False,True,True,Gisha,120000.0
47,1,False,False,False,Islamshahr,9833.33
117,3,True,True,True,Tarasht,148000.0
182,3,True,True,True,Marzdaran,386666.67
160,3,True,True,True,Azarbaijan,100000.0
163,3,True,True,True,Marzdaran,370000.0
83,2,True,True,False,Damavand,51666.67
142,3,True,True,True,Heravi,215500.0
92,2,True,True,True,Pardis,18833.33
100,2,True,False,True,Parand,30000.0
60,1,True,True,False,Parand,22000.0
58,1,False,False,True,Parand,10666.67
85,2,True,True,True,Pardis,21666.67
87,2,True,True,True,Pardis,22666.67
88,1,False,False,True,Parand,12666.67
210,4,True,True,False,Narmak,766666.67
72,2,True,True,True,Razi,13700.0
101,2,True,True,True,Feiz Garden,151666.67
68,2,False,True,True,Parand,10333.33
60,1,False,True,True,Islamshahr,22000.0
65,2,False,True,True,Islamshahr,26000.0
117,2,True,True,True,Shahrake Gharb,353333.33
96,1,False,False,False,Islamshahr,56666.67
98,2,True,True,True,Pardis,30333.33
52,1,True,True,False,Andisheh,22333.33
85,2,True,True,True,Punak,113333.33
62,2,True,True,True,Punak,58333.33
74,2,False,False,False,Parand,14000.0
74,2,False,False,True,Parand,10166.67
58,1,False,False,False,Parand,8500.0
125,3,True,True,False,Parand,55000.0
75,2,False,False,True,Parand,11500.0
58,5,False,False,True,Parand,9833.33
74,2,True,True,True,Parand,30000.0
45,1,False,True,True,Pirouzi,41666.67
58,1,True,True,True,Parand,9166.67
75,2,False,False,False,Parand,8166.67
75,2,True,False,True,Parand,10166.67
88,2,True,True,True,Southern Janatabad,116666.67
130,2,True,True,False,Jeyhoon,173333.33
120,2,True,True,True,Majidieh,54000.0
85,2,True,True,True,Central Janatabad,110000.0
150,3,True,True,True,Punak,226666.67
165,3,True,True,True,Gheitarieh,328333.33
240,4,True,True,False,Andisheh,190000.0
76,2,True,True,False,West Ferdows Boulevard,66333.33
120,2,True,True,True,Shahrake Gharb,326666.67
165,3,False,True,False,Heshmatieh,137500.0
73,2,True,False,False,Central Janatabad,91666.67
70,2,True,True,True,East Ferdows Boulevard,91666.67
120,3,True,True,True,Shahr-e-Ziba,151000.0
79,2,True,True,True,Persian Gulf Martyrs Lake,83333.33
90,2,True,True,True,Shahrake Qods,32666.67
128,2,False,True,False,Parand,31666.67
75,2,True,True,True,Southern Janatabad,76666.67
94,2,True,True,True,Taslihat,88333.33
106,2,True,True,True,Pakdasht,30000.0
72,2,True,True,True,Punak,76666.67
208,2,True,True,False,Persian Gulf Martyrs Lake,383333.33
126,3,True,True,True,Zafar,255866.67
105,2,True,True,False,Rudhen,36666.67
92,2,False,True,True,Kazemabad,100000.0
80,2,True,True,True,Si Metri Ji,47000.0
130,1,True,True,False,Damavand,283333.33
300,4,True,True,True,Tajrish,300000.0
73,2,True,True,True,Persian Gulf Martyrs Lake,73333.33
100,2,False,True,True,Shahedshahr,23333.33
80,2,True,True,False,Islamshahr,36666.67
105,2,True,True,True,Feiz Garden,151666.67
59,1,True,True,True,Narmak,70000.0
41,1,True,True,False,Si Metri Ji,26000.0
85,2,True,True,True,Zafar,166666.67
66,1,False,True,False,Shahran,61666.67
78,2,False,False,True,Parand,13500.0
113,2,True,True,False,Islamshahr,50666.67
88,2,True,True,True,Central Janatabad,133333.33
96,2,False,False,False,Haft Tir,95000.0
180,5,True,True,False,Shahrake Gharb,960000.0
59,2,False,True,False,Karoon,35666.67
58,2,False,True,True,Qasr-od-Dasht,42333.33
46,1,False,True,False,Jeyhoon,33766.67
67,1,True,True,True,Shams Abad,86666.67
57,2,False,False,False,Salsabil,36333.33
95,2,True,True,True,Central Janatabad,133333.33
73,1,True,True,True,Pakdasht,16000.0
87,2,True,True,True,Pardis,21933.33
122,4,True,False,True,Keshavarz Boulevard,80666.67
50,1,False,False,False,Karoon,33333.33
62,1,False,False,False,Karoon,34000.0
86,2,True,True,True,Pasdaran,180000.0
53,1,False,False,False,Jeyhoon,30000.0
100,2,True,True,True,Persian Gulf Martyrs Lake,14500.0
55,1,True,True,False,Robat Karim,10166.67
58,1,False,False,True,Parand,10166.67
78,2,True,True,False,Islamshahr,33333.33
145,3,True,True,True,Elahieh,338333.33
110,2,True,True,True,Yousef Abad,200000.0
64,1,True,True,True,Robat Karim,11666.67
86,2,False,True,False,East Pars,40133.33
75,2,False,False,False,Damavand,17333.33
110,2,True,True,True,Feiz Garden,151666.67
71,2,False,False,False,West Ferdows Boulevard,66666.67
90,2,True,True,True,Southern Janatabad,125000.0
63,1,True,False,True,Pirouzi,71766.67
85,2,True,False,True,Pardis,24333.33
83,2,True,True,True,Pasdaran,156666.67
175,3,True,True,True,Elahieh,583333.33
57,1,True,True,True,Pasdaran,123333.33
66,2,False,False,False,Feiz Garden,58333.33
74,2,True,True,True,Shahran,79666.67
45,1,True,False,True,Ray - Pilgosh,33000.0
78,2,True,True,True,Ekhtiarieh,156666.67
75,2,False,True,True,Parand,9333.33
103,2,True,True,True,Islamshahr,48066.67
61,1,False,False,False,Feiz Garden,60000.0
124,3,True,True,True,Shahr-e-Ziba,130000.0
62,1,False,False,False,Damavand,23666.67
110,2,True,True,True,Gholhak,233333.33
180,3,True,True,True,Pasdaran,433333.33
40,1,True,True,False,Andisheh,8666.67
95,2,True,True,True,Republic,48333.33
104,2,True,True,False,Tehran Now,73333.33
